Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,symbol,SMA_20,SMA_50,EMA_20,RSI_14,MACD,MACD_signal,MACD_diff,BB_upper,BB_lower,BB_width,ATR_14,daily_return,volatility_20,price_vs_SMA20,future_return,signal_label,predicted_signal,position,strategy_return,buyhold_return,strategy_equity,buyhold_equity
2025-12-08 00:00:00+05:30,498.97863453075547,501.05854362846884,485.3107122752545,486.9449157714844,287464,0.0,0.0,HAPPSTMNDS.NS,496.4678894042969,500.6888128662109,496.66061049182986,41.71324841505828,-3.0099967695393843,-3.560842062551001,0.5508452930116166,505.9681279563449,486.9676508522489,19.000477104096035,11.415289731891026,-0.025856941205602668,0.012120519168111892,-0.01918144926601189,-0.0032544067009392386,Sideways,Sideways,0,-0.0,-0.025856941205602668,1.0,0.9894345341075079
2025-12-09 00:00:00+05:30,486.94490325236507,493.7788642044177,482.3394097993855,487.9353332519531,390303,0.0,0.0,HAPPSTMNDS.NS,495.89591522216796,499.55120239257815,495.82963170707967,42.52305936709613,-3.3716133049558152,-3.522996311031964,0.15138300607614896,505.98634495026226,485.80548549407365,20.180859456188614,11.417015779972536,0.002033941516566884,0.012130473333998595,-0.0160529291043835,-0.004465601099278738,Sideways,Sideways,0,0.0,0.002033941516566884,1.0,0.9914469860843542
2025-12-10 00:00:00+05:30,491.59993487065015,497.0472998520957,483.32983835371425,485.1621398925781,202723,0.0,0.0,HAPPSTMNDS.NS,495.11595153808594,498.6861700439453,494.8136801056986,40.813197780071796,-3.8377315616002647,-3.585943361145625,-0.2517882004546399,505.9645261184682,484.2673769577037,21.697149160764525,11.581333331287457,-0.005683526423250429,0.0121361129640302,-0.02010400112253732,-0.01235077095292414,Sideways,Sideways,0,-0.0,-0.005683526423250429,1.0,0.9858120709416918
2025-12-11 00:00:00+05:30,488.08388029081743,489.27240835273415,482.587006011882,485.2116394042969,185483,0.0,0.0,HAPPSTMNDS.NS,494.4597915649414,497.9324609375,493.89920003889847,40.85890988554263,-4.155240416308857,-3.699802772178271,-0.45543764413058563,506.01471343511844,482.90486969476433,23.10984374035411,11.231623974827793,0.00010202674044124116,0.012114973829493333,-0.01870354742369355,-0.028577214947845597,Down,Sideways,0,0.0,0.00010202674044124116,1.0,0.9859126501339776
2025-12-12 00:00:00+05:30,485.31069321005356,488.92575661437047,483.82504823083906,485.805908203125,149801,0.0,0.0,HAPPSTMNDS.NS,493.74915771484376,497.18965209960936,493.12841034025337,41.44362887830718,-4.309241689848534,-3.8216905557123235,-0.48755113413621043,505.5937395838475,481.90457584584004,23.689163738007437,10.793701432592337,0.0012247620431318218,0.012081056631070545,-0.016087621391561436,-0.013863342715898286,Sideways,Sideways,0,0.0,0.0012247620431318218,1.0,0.9871201585257051
2025-12-15 00:00:00+05:30,485.8059045552367,488.18293045902595,484.27075017845226,485.3601989746094,115752,0.0,0.0,HAPPSTMNDS.NS,493.14747009277346,496.5374249267578,492.3885806863825,41.11529577234681,-4.416344943017862,-3.9406214331734315,-0.4757235098444301,505.405693014452,480.8892471710949,24.516445843357133,10.302164207448149,-0.0009174635816270316,0.012046663005094629,-0.01579095826386193,0.013774151277363478,Sideways,Sideways,0,-0.0,-0.0009174635816270316,1.0,0.9862145117295679
2025-12-16 00:00:00+05:30,483.32984308570445,493.18463373883003,483.32984308570445,485.75640869140625,180080,0.0,0.0,HAPPSTMNDS.NS,492.4170288085937,495.94237854003904,491.75694525828953,41.55853295690459,-4.418322557773422,-4.03616165809343,-0.3821608996799917,504.6086728650786,480.2253847521089,24.383288112969694,10.270208953567964,0.0008163209872460442,0.011940769622193684,-0.013526380542327895,0.0006116628320467221,Sideways,Sideways,0,0.0,0.0008163209872460442,1.0,0.9870195793334193
2025-12-17 00:00:00+05:30,483.7755370266293,485.70685735712703,477.38725154950197,479.1700134277344,179110,0.0,0.0,HAPPSTMNDS.NS,491.31517486572267,495.19787109375,490.55818984585574,36.62339154962023,-4.894931165207822,-4.207915559516309,-0.6870156056915135,504.0988948434942,478.53145488795116,25.567439955543023,10.134419538449128,-0.013559049650863408,0.012216018777237079,-0.024719695338756,0.0005167677900688172,Sideways,Sideways,0,-0.0,-0.013559049650863408,1.0,0.9736365318508632
2025-12-18 00:00:00+05:30,478.37770130107225,478.37770130107225,469.6619291853831,471.34564208984375,246856,0.0,0.0,HAPPSTMNDS.NS,490.11180267333987,494.80716430664063,488.72842339290224,31.79324221335807,-5.836726150520008,-4.533677677717049,-1.303048472802959,505.40980747015584,474.8137978765239,30.596009593631948,10.089681303013567,-0.016329008741425843,0.0124530918860785,-0.03828955042734155,0.0032570297261504955,Sideways,Sideways,0,-0.0,-0.016329008741425843,1.0,0.9577380124112989
2025-12-19 00:00:00+05:30,473.3760417698003,482.33942139127595,472.48463056832816,479.0710144042969,222667,0.0,0.0,HAPPSTMNDS.NS,489.45812072753904,494.70986511230467,487.8086701558922,40.18184551220342,-5.891815300246776,-4.8053052022229945,-1.0865100980237816,505.4541532102556,473.4620882448225,31.992064965433087,10.15425973147204,0.01639003657740523,0.013091081612033635,-0.02122164467881867,-0.022638074596964874,Down,Sideways,0,0.0,0.01639003657740523,1.0,0.9734353734662914
2025-12-22 00:00:00+05:30,481.84420662342035,493.6303178626291,481.4480406589687,492.0456237792969,370425,0.0,0.0,HAPPSTMNDS.NS,488.9579544067383,494.7321728515625,488.2121895485974,51.066775540976955,-4.832821546611058,-4.810808471100607,-0.02201307551045062,503.941466240268,473.97444257320853,29.967023667059493,10.468905711962053,0.027082851988307732,0.01376455392231644,0.006314795259451132,-0.08584946144259964,Down,Sideways,0,0.0,0.027082851988307732,1.0,0.999798779606062
2025-12-23 00:00:00+05:30,493.0360473184199,493.23414541080297,485.3107053238824,486.05352783203125,154101,0.0,0.0,HAPPSTMNDS.NS,488.6063522338867,494.5863684082031,488.0066027184483,46.82865355222278,-4.426052652272517,-4.733857307334989,0.3078046550624718,503.5157729145782,473.6969315531952,29.818841361382965,10.287086738744803,-0.012177927528836952,0.013451932651712059,-0.005224705716951991,-0.06184415623229034,Down,Sideways,0,-0.0,-0.012177927528836952,1.0,0.9876233025245997
2025-12-24 00:00:00+05:30,486.0535261973287,488.2819937142803,478.3776936389399,479.4176330566406,226259,0.0,0.0,HAPPSTMNDS.NS,487.7842956542969,494.4634930419922,487.1886056077999,42.61107727261337,-4.586278855003968,-4.704341616868785,0.11806276186481668,502.8160863597035,472.7525049488903,30.063581410813185,10.259744834215919,-0.013652600784504254,0.013668903904789122,-0.01715238205123747,-0.058051796113665066,Down,Sideways,0,-0.0,-0.013652600784504254,1.0,0.9741396758497577
2025-12-26 00:00:00+05:30,482.3394235325836,482.3394235325836,471.09803667208865,472.8808288574219,314984,0.0,0.0,HAPPSTMNDS.NS,486.80377197265625,494.2748992919922,485.82596020300196,38.8949142113622,-5.181001384660021,-4.799673570427032,-0.3813278142329892,502.9932903994812,470.6142535458313,32.37903685364995,10.32986212180728,-0.013634884802925962,0.01388967938127907,-0.028600729733081087,-0.023772150099910516,Down,Sideways,0,-0.0,-0.013634884802925962,1.0,0.9608573935875866
2025-12-29 00:00:00+05:30,474.41595636505986,476.54537475875435,466.49251659278326,468.22576904296875,289963,0.0,0.0,HAPPSTMNDS.NS,485.5112594604492,493.9143951416016,484.149751521094,36.4565830857448,-5.959253136573011,-5.031589483656228,-0.9276636529167828,503.227621245145,467.7948976757534,35.432723569391555,10.310076124961837,-0.009844044271578367,0.013941465668736594,-0.03560265612931385,-0.020729693663916637,Down,Sideways,0,-0.0,-0.009844044271578367,1.0,0.951398670866437
2025-12-30 00:00:00+05:30,468.225775752277,469.2162057380036,445.84205202974965,449.80377197265625,1055490,0.0,0.0,HAPPSTMNDS.NS,483.3768829345703,493.0524609375,480.8787058498142,28.76996470320333,-7.9706438408422855,-5.61940035509344,-2.351243485748846,506.63431088066886,460.1194549884717,46.51485589219715,11.243224523768419,-0.0393442614403009,0.01618644996558684,-0.06945535077741499,0.0012111265424037398,Sideways,Up,1,-0.0393442614403009,-0.0393442614403009,0.9606557385596991,0.9139665928259132
2025-12-31 00:00:00+05:30,449.80377013404257,457.82625903074074,449.80377013404257,455.99395751953125,282912,0.0,0.0,HAPPSTMNDS.NS,481.7302932739258,492.4217083740234,478.5087298183587,33.81938799305203,-8.961882225452484,-6.287896729165249,-2.6739854962872354,507.6892966969253,455.7712898509263,51.918006845999,11.013171978977686,0.013761968957546555,0.016666525595971485,-0.05342478169576125,0.0065160577459124625,Sideways,Up,1,0.013761968957546555,0.013761968957546555,0.9738762530126467,0.926544572704618
2026-01-01 00:00:00+05:30,458.51958848856714,458.51958848856714,451.0418237244418,451.5865783691406,144028,0.0,0.0,HAPPSTMNDS.NS,479.69000854492185,491.66734313964844,475.94471539462364,32.07590023379602,-9.98794958464606,-7.027907300261412,-2.960042284384648,508.2594320453458,451.1205850444979,57.13884700084793,10.760642892202515,-0.009665433231539788,0.016534813794211418,-0.058586649034090534,-0.00932124821144853,Sideways,Up,1,-0.009665433231539788,-0.009665433231539788,0.9644633171133709,0.9175891180010959
2026-01-02 00:00:00+05:30,451.6360856443311,463.12507983302,450.9427725454564,461.6394348144531,290972,0.0,0.0,HAPPSTMNDS.NS,477.4640182495117,491.03916748046873,474.5823077203217,39.710536157533,-9.87608845920704,-7.597543532050538,-2.278544927156502,504.3235122869945,450.6045242120289,53.71898807496564,10.862190349014018,0.022261194036406806,0.015991953266637438,-0.03314298634078225,-0.05492384115000715,Down,Sideways,0,0.0,0.022261194036406806,0.9644633171133709,0.9380157474026136
2026-01-05 00:00:00+05:30,461.6394408196258,464.4126328001485,453.4188534746375,458.51959228515625,246842,0.0,0.0,HAPPSTMNDS.NS,475.39649658203126,490.1033013916016,473.052525297925,38.27278928628254,-9.9247762868074,-8.06299008300191,-1.8617862038054902,501.3908470875109,449.4021460765516,51.98870101095929,10.871589561620947,-0.0067581802896687915,0.01589349537804,-0.03550069135598446,-0.06436983727537926,Down,Sideways,0,-0.0,-0.0067581802896687915,0.9644633171133709,0.9316764678671183
2026-01-06 00:00:00+05:30,458.5690983186808,458.6681473655826,448.6647981390117,450.3485412597656,196847,0.0,0.0,HAPPSTMNDS.NS,473.5666778564453,488.8710241699219,470.89024110381456,34.726548408140005,-10.501640891234274,-8.550720244648383,-1.9509206465858906,501.15508353596715,445.9782721769235,55.176811359043654,10.809572394831662,-0.01782050573819105,0.015411079124635182,-0.049028231255151634,-0.05553112650581715,Down,Up,1,-0.01782050573819105,-0.01782050573819105,0.9472760930364773,0.9150735220253547
2026-01-07 00:00:00+05:30,447.67434490435136,462.53079440338956,447.67434490435136,458.9652404785156,462712,0.0,0.0,HAPPSTMNDS.NS,472.11817321777346,487.8800390625,469.754526758548,40.941117705612704,-10.146551502423563,-8.86988649620342,-1.2766650062201421,499.57862128968577,444.65772514586115,54.92089614382462,11.098635045132129,0.019133400975711812,0.016204812235917406,-0.02785940784615973,-0.07660764847045154,Down,Sideways,0,0.0,0.019133400975711812,0.9472760930364773,0.9325819906445227
2026-01-08 00:00:00+05:30,460.7480323257212,463.07551856566636,444.802103826206,447.3772277832031,305344,0.0,0.0,HAPPSTMNDS.NS,470.2289276123047,486.66615966796877,467.6233554275628,35.97991168468924,-10.677117221899664,-9.23133264134267,-1.4457845805569942,499.00727147284744,441.45058375176194,57.556687721085495,11.611119309012716,-0.025248127032955425,0.016952989232436416,-0.048596967322143095,-0.05268984124253384,Down,Sideways,0,-0.0,-0.025248127032955425,0.9472760930364773,0.9090360420760834
2026-01-09 00:00:00+05:30,443.7126489784336,446.6344296277652,435.591110723886,436.284423828125,329186,0.0,0.0,HAPPSTMNDS.NS,467.7825668334961,485.10432861328127,464.63869527523536,31.98431470688233,-11.856022107114768,-9.756270534497089,-2.099751572617679,499.2437157002763,436.3214179667159,62.92229773356041,11.623619148320174,-0.024795191319960663,0.017546669785024758,-0.06733500826802433,-0.030987534561709107,Down,Sideways,0,-0.0,-0.024795191319960663,0.9472760930364773,0.886496319496067
2026-01-12 00:00:00+05:30,433.0160204923905,436.1853784478504,426.92485163751104,429.0047607421875,317193,0.0,0.0,HAPPSTMNDS.NS,464.94250946044923,483.41266845703126,461.2449872244689,29.65675993152098,-13.225268037063358,-10.450070035010343,-2.775198002053015,499.48691084062483,430.39810808027363,69.0888027603512,11.461901508484017,-0.01668559015255,0.017660666419294153,-0.07729503753048163,-0.030705322405742974,Down,Up,1,-0.01668559015255,-0.01668559015255,0.9314702323867619,0.8717046052372116
2026-01-13 00:00:00+05:30,431.87699332215635,434.105460842344,424.0526022963803,425.3401794433594,393802,0.0,0.0,HAPPSTMNDS.NS,461.9415084838867,481.7619885253906,457.8254817215061,28.531169983977378,-14.439655031236555,-11.247987034255587,-3.191667996980968,499.19179893653296,424.69121803124045,74.50058090529251,11.361255582589706,-0.008542052755984186,0.01762631794985883,-0.07923368731390816,-0.039236244369256656,Down,Up,1,-0.008542052755984186,-0.008542052755984186,0.9235135645210852,0.864258458511641
2026-01-14 00:00:00+05:30,425.439196137312,425.88490172933183,419.5461557486979,423.80499267578125,344655,0.0,0.0,HAPPSTMNDS.NS,458.8439376831055,480.14857788085936,454.5854351457228,28.050857160484682,-15.349008400937066,-12.068191307591883,-3.280817093345183,497.9163478027874,419.77152756342355,78.14482023936387,11.00250489673572,-0.0036093151829371672,0.0175582001859985,-0.07636353480935258,-0.04358496813118107,Down,Up,1,-0.0036093151829371672,-0.0036093151829371672,0.9201803129910109,0.861139077335353
2026-01-15 00:00:00+05:30,423.80499267578125,423.80499267578125,423.80499267578125,423.80499267578125,0,0.0,0.0,HAPPSTMNDS.NS,456.0756866455078,478.59162170410156,451.6539644342998,28.050857160484682,-15.886547270064966,-12.831862500086501,-3.054684769978465,496.8054796690666,415.345893621949,81.45958604711757,10.216611689826026,0.0,0.0175392228306611,-0.07075732145925479,-0.03587285365949555,Down,Up,1,0.0,0.0,0.9201803129910109,0.861139077335353
2026-01-16 00:00:00+05:30,425.4391879903506,431.77796407512494,421.4774680501289,422.7650451660156,377889,0.0,0.0,HAPPSTMNDS.NS,453.6466567993164,477.13370849609373,448.9026387897013,27.684702947026878,-16.209611458678523,-13.507412291804906,-2.7021991668736174,496.1978113672928,411.09550223134005,85.10230913595274,10.222603428052455,-0.0024538349659348757,0.01738177889591585,-0.06807415236163011,-0.04849483854411607,Down,Up,1,-0.0024538349659348757,-0.0024538349659348757,0.9179223423640287,0.8590259841568546
2026-01-19 00:00:00+05:30,421.92316955409154,423.3593051087459,414.39589569534564,415.83203125,248424,0.0,0.0,HAPPSTMNDS.NS,450.4847076416016,475.6530157470703,445.7530571192535,25.312517805013698,-16.831060449226698,-14.172141923289265,-2.658918525937432,494.3859451449535,406.58347013824965,87.80247500670384,10.132660998434442,-0.01639921274308076,0.016765691769991417,-0.07692309151406464,-0.03489340659727769,Down,Up,1,-0.01639921274308076,-0.01639921274308076,0.902869138589974,0.844938634290832
2026-01-20 00:00:00+05:30,415.4853892474133,415.8320457960621,406.621028566585,408.65142822265625,408888,0.0,0.0,HAPPSTMNDS.NS,446.3149978637695,473.8504333496094,442.21956865291094,23.104378197856576,-17.698955364809308,-14.877504611593274,-2.821450753216034,489.46955080025685,403.1604449272822,86.30910587297467,10.066829300651778,-0.017268037302847317,0.014855894558631458,-0.08438786467267557,-0.020237568041676757,Down,Up,1,-0.017268037302847317,-0.017268037302847317,0.8872783606252127,0.8303482024352811
2026-01-21 00:00:00+05:30,406.07628805432,409.5923023606783,401.12413819999904,405.3334655761719,393017,0.0,0.0,HAPPSTMNDS.NS,442.27899475097655,471.9696063232422,438.7066064551263,22.14315140171182,-18.441913297651354,-15.590386348804891,-2.8515269488464625,484.9079191986137,399.6500703033394,85.25784889527426,9.952638933510881,-0.008119297810643022,0.014839882931584279,-0.08353444231645392,-0.014660930869652034,Sideways,Up,1,-0.008119297810643022,-0.008119297810643022,0.8800742833743574,0.823606358093177
2026-01-22 00:00:00+05:30,411.02846386542586,414.49496898236316,405.5810986816672,408.6018981933594,204987,0.0,0.0,HAPPSTMNDS.NS,438.7382080078125,470.126416015625,435.8394913825771,25.434125227000024,-18.553108924601986,-16.182930863964312,-2.3701780606376737,480.1875770258143,397.2888389898107,82.89873803600358,9.896129252988052,0.008063564681345836,0.015264857304190117,-0.06868859211349217,0.0020603377367518494,Sideways,Up,1,0.008063564681345836,0.008063564681345836,0.8871708192827357,0.830247561233629
2026-01-23 00:00:00+05:30,408.0571438747354,412.5140786986099,401.1241341487083,402.26312255859375,254129,0.0,0.0,HAPPSTMNDS.NS,435.2073226928711,468.2049816894531,432.64174197076915,23.370869736561588,-18.93445388040385,-16.73323546725222,-2.2012184131516292,476.4520102001236,393.96263518561864,82.48937501450496,10.002830345624734,-0.015513328897375778,0.015308052289093519,-0.07569771558629385,-0.0008617473252755525,Sideways,Up,1,-0.015513328897375778,-0.015513328897375778,0.8734078465750482,0.8173676577499676
2026-01-27 00:00:00+05:30,403.6002119435193,404.09542692749903,394.4882441480818,401.3222351074219,464768,0.0,0.0,HAPPSTMNDS.NS,431.8621459960938,466.2310546875,429.6589317933075,23.07168971689697,-19.092507715038437,-17.205089916809467,-1.8874177982289702,472.7028082250549,391.0214837671326,81.6813244579223,9.974569805181343,-0.0023389851030523046,0.015350908180296274,-0.07071680435948219,0.03381043208382439,Up,Up,1,-0.0023389851030523046,-0.0023389851030523046,0.8713649586330202,0.8154558469747736
2026-01-28 00:00:00+05:30,397.7071441176659,402.60978458100215,397.1624197219726,400.3813171386719,308356,0.0,0.0,HAPPSTMNDS.NS,429.39102325439455,464.2908020019531,426.870587540485,22.757935662639596,-19.073819614723163,-17.578835856392207,-1.4949837583309566,471.54979493307826,387.23225157571085,84.31754335736741,9.651198023313357,-0.002344544823184691,0.013428940728719247,-0.06756011314781435,-0.01694498233381192,Sideways,Up,1,-0.002344544823184691,-0.002344544823184691,0.8693220044301526,0.8135439741902132
2026-01-29 00:00:00+05:30,404.0954421836252,404.0954421836252,391.61601807108474,399.3908996582031,548807,0.0,0.0,HAPPSTMNDS.NS,426.5608703613281,462.2713153076172,424.2534744088391,22.41243396562389,-18.92082013725178,-17.84723271256412,-1.073587424687659,468.7957046656929,384.32603605696335,84.46966860872953,9.853214172543867,-0.0024736855544279512,0.01265805155957936,-0.06369541275576929,-0.023930559542687413,Down,Up,1,-0.0024736855544279512,-0.0024736855544279512,0.8671715751456474,0.811531522213367
2026-01-30 00:00:00+05:30,398.1528601445222,411.0284501491958,391.2693595518137,409.4437561035156,516691,0.0,0.0,HAPPSTMNDS.NS,424.4537292480469,460.43604858398436,422.84302504642733,33.45540587511623,-17.78338960356973,-17.834464090765245,0.051074487195513996,465.6770595584009,383.2303989376929,82.44666062070803,10.560776774318027,0.025170469467170387,0.014470717036476888,-0.0353630375002774,-0.06361877287875006,Down,Up,1,0.025170469467170387,0.025170469467170387,0.888998690800649,0.8319581516148848
2026-02-02 00:00:00+05:30,410.929392242692,410.929392242692,398.54901750517104,401.9164733886719,374886,0.0,0.0,HAPPSTMNDS.NS,421.4675811767578,458.5661163330078,420.8500201266411,30.011046846650984,-17.290047611657485,-17.725580794943692,0.43553318328620705,460.0515789128889,382.8835834406267,77.16799547226219,10.690748057403953,-0.01838416779505292,0.01327701249596813,-0.04638816521426934,-0.024765833315553043,Down,Up,1,-0.01838416779505292,-0.01838416779505292,0.8726551896993875,0.8166632933571347
2026-02-03 00:00:00+05:30,432.5702944993686,432.5702944993686,410.73132549350254,414.89111328125,437487,0.0,0.0,HAPPSTMNDS.NS,419.2861572265625,457.02104553222654,420.28250518898477,41.240573023907906,-15.671474519877734,-17.314759539930503,1.6432850200527689,453.98154769936974,384.5907667537553,69.39078094561444,12.116681846924862,0.03228193107683608,0.015897700274783023,-0.010482206172472438,-0.060396235363900264,Down,Sideways,0,0.0,0.03228193107683608,0.8726551896993875,0.8430267615062718
2026-02-04 00:00:00+05:30,408.0571463545201,410.8798778052326,389.38753543372917,393.59686279296875,1272426,0.0,0.0,HAPPSTMNDS.NS,416.44857330322264,454.8520037841797,417.7410154369832,32.12920412215328,-15.92345604509967,-17.036498840964338,1.1130427958646685,449.77388229363544,383.12326431280985,66.65061798082559,13.072888704110287,-0.051324913469154354,0.01882942257827619,-0.054872826983165604,-0.012204337283333921,Sideways,Up,1,-0.051324913469154354,-0.051324913469154354,0.8278662375996579,0.7997584859197809
2026-02-05 00:00:00+05:30,396.1224884644798,397.9547597742272,386.4657960163009,389.833251953125,493269,0.0,0.0,HAPPSTMNDS.NS,412.9919738769531,452.7869573974609,415.08313320042527,30.832632299999403,-16.239644645587703,-16.877128001889012,0.6374833563013098,442.02515436939274,383.9587933845135,58.066360984879225,12.959751207954293,-0.009562095625298195,0.017837110623173173,-0.056075476979434075,-0.03277439835867324,Down,Up,1,-0.009562095625298195,-0.009562095625298195,0.8199501014707742,0.7921111188002723
2026-02-06 00:00:00+05:30,389.33802658719503,389.33802658719503,377.8490329097111,383.39544677734375,538216,0.0,0.0,HAPPSTMNDS.NS,409.79288482666016,450.5376910400391,412.0652583029889,28.6991755895651,-16.81586068967232,-16.864874539445672,0.04901384977335255,437.00888439551414,382.57688525780617,54.431999137707976,12.89007033905855,-0.016514253577720295,0.017495672002734386,-0.06441653583244218,-0.03926633724696338,Down,Up,1,-0.016514253577720295,-0.016514253577720295,0.8064092375740083,0.7790299949226729
2026-02-09 00:00:00+05:30,387.45623254040356,392.8045485567276,385.8219988412134,391.9626770019531,438598,0.0,0.0,HAPPSTMNDS.NS,407.57679748535156,448.5271185302734,410.1507267505093,35.13185626517486,-16.39225249330633,-16.770350130217807,0.3780976369114768,432.9596537981433,382.19394117255985,50.76571262558343,12.641429727653213,0.022345675454995106,0.01820964213209774,-0.038309640243835555,-0.02488945472897386,Down,Up,1,0.022345675454995106,0.022345675454995106,0.8244289966807471,0.7964379463589214
2026-02-10 00:00:00+05:30,391.9626703965928,399.04423881348566,387.30763733136337,389.833251953125,699107,0.0,0.0,HAPPSTMNDS.NS,405.61822204589845,446.44226318359375,408.2157291507584,34.30345284660001,-16.04342809841546,-16.62496572385734,0.5815376254418787,430.1147622777613,381.1216818140356,48.99308046372573,12.57679913868672,-0.005432724016265267,0.018008280017909026,-0.038915830785795594,-0.0013973635312073407,Sideways,Up,1,-0.005432724016265267,-0.005432724016265267,0.8199501014707741,0.7921111188002723
