Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,symbol,SMA_20,SMA_50,EMA_20,RSI_14,MACD,MACD_signal,MACD_diff,BB_upper,BB_lower,BB_width,ATR_14,daily_return,volatility_20,price_vs_SMA20,future_return,signal_label,predicted_signal,position,strategy_return,buyhold_return,strategy_equity,buyhold_equity
2025-11-24 00:00:00+05:30,6255.754181394129,6381.365753449107,6252.775250831561,6329.73095703125,1378541,0.0,0.0,PERSISTENT.NS,5992.039501953125,5603.702158203125,6004.542444655628,72.34141760033962,189.6168995702883,170.36193258187194,19.254966988416356,6357.223102806919,5626.855901099331,730.3672017075878,126.21248071027328,0.012387827032128262,0.013541064616874666,0.05635668038704571,0.004941569998169415,Sideways,Sideways,0,0.0,0.012387827032128262,1.0,1.0123878270321283
2025-11-25 00:00:00+05:30,6376.401098730538,6376.401098730538,6279.585851961679,6325.75927734375,225848,0.0,0.0,PERSISTENT.NS,6016.486596679688,5622.82689453125,6035.134523959258,72.02981948346672,191.96065767456912,174.68167760041138,17.278980074157744,6401.744194935086,5631.22899842429,770.5151965107962,124.11267828588659,-0.0006274642183785595,0.013548431058585823,0.05140420005834304,0.003610377490659067,Sideways,Sideways,0,-0.0,-0.0006274642183785595,1.0,1.0117525898955435
2025-11-26 00:00:00+05:30,6359.52051995293,6376.401127157114,6315.333048153741,6369.94677734375,167018,0.0,0.0,PERSISTENT.NS,6045.685083007813,5642.76587890625,6067.0214052339725,73.40246710798588,195.1342783240816,178.77219774514543,16.362080578936173,6444.900689304783,5646.469476710843,798.4312125939396,119.6094926228499,0.006985327462311286,0.01321687174520766,0.053635227419853035,-0.013094325457579714,Sideways,Sideways,0,0.0,0.006985327462311286,1.0,1.0188200130468055
2025-11-27 00:00:00+05:30,6379.876798183764,6432.504575662945,6338.668255440632,6386.82763671875,445809,0.0,0.0,PERSISTENT.NS,6072.5401611328125,5663.98580078125,6097.4791415658565,73.92885240027638,196.7436020500636,182.36647860612908,14.377123443934522,6487.3702241610645,5657.7100981045605,829.6601260565039,117.7685517370973,0.0026500785587473263,0.01314530439122145,0.05175552030063613,0.003109350658624166,Sideways,Sideways,0,0.0,0.0026500785587473263,1.0,1.0215199661186034
2025-11-28 00:00:00+05:30,6394.77131559401,6409.6659692794,6274.124620742354,6308.38232421875,208808,0.0,0.0,PERSISTENT.NS,6091.967749023437,5681.114658203125,6117.56515896137,67.26662910085449,189.50463015959303,183.79410891682187,5.710521242771165,6512.722449081003,5671.213048965871,841.5094001151319,119.03803722280794,-0.012282359406257881,0.013530740766551799,0.03552457664110334,0.02636551209494864,Up,Sideways,0,-0.0,-0.012282359406257881,1.0,1.0089732907540663
2025-12-01 00:00:00+05:30,6330.723971392787,6379.876325966379,6286.536501119556,6361.009765625,199542,0.0,0.0,PERSISTENT.NS,6116.265893554688,5698.4023828125,6140.7503595960015,69.26756049397477,185.8716745153115,184.20962203651982,1.6620524787916793,6540.221913127326,5692.30987398205,847.9120391452761,117.2024506245233,0.00834246225125046,0.013326337018108994,0.04001524399523292,-0.009210086350652458,Sideways,Sideways,0,0.0,0.00834246225125046,1.0,1.017390612344702
2025-12-02 00:00:00+05:30,6345.12223718425,6401.721919112184,6292.990951197994,6348.59765625,253320,0.0,0.0,PERSISTENT.NS,6139.228491210937,5714.806357421875,6160.545340229715,68.20855470378082,179.91700624540044,183.35109887829594,-3.4340926328954993,6561.279007137498,5717.177975284376,844.1010318531225,116.59734471664235,-0.0019512797232407175,0.013390503543428934,0.03410349775037705,-0.014311415968462526,Sideways,Sideways,0,-0.0,-0.0019512797232407175,1.0,1.0154053986722185
2025-12-03 00:00:00+05:30,6348.597676032679,6362.995840778511,6250.789453448927,6286.53662109375,342367,0.0,0.0,PERSISTENT.NS,6162.687573242188,5731.190478515625,6172.544509835814,63.02045756769672,168.25059375656383,180.33099785394953,-12.080404097385696,6562.118104770882,5763.257041713493,798.8610630573894,116.28370490328102,-0.009775550210707196,0.013246277625657662,0.020096596879144626,-0.04699100034509207,Down,Sideways,0,-0.0,-0.009775550210707196,1.0,1.005479252213275
2025-12-04 00:00:00+05:30,6335.192191495854,6482.649251125499,6289.515257199802,6406.6865234375,668828,0.0,0.0,PERSISTENT.NS,6192.973364257812,5754.64458984375,6194.843749226451,68.08211196477306,166.77746400205706,177.62029108357103,-10.842827081513974,6569.291197586683,5816.6555309289415,752.6356666577412,121.98577098388589,0.01911225680935358,0.01355901122103789,0.034508974382663114,-0.03843762475331325,Down,Sideways,0,0.0,0.01911225680935358,1.0,1.0246962298980518
2025-12-05 00:00:00+05:30,6407.680112092392,6485.628800888185,6382.855688909018,6474.7060546875,204572,0.0,0.0,PERSISTENT.NS,6229.688696289062,5780.0648046875,6221.497302127504,70.54050412524848,169.14876410605302,175.92598568806744,-6.77722158201442,6563.054973751177,5896.322418826947,666.7325549242305,120.61343819783453,0.01061695948462038,0.013101444135585694,0.039330594246931035,-0.02821873398873831,Down,Sideways,0,0.0,0.01061695948462038,1.0,1.0355753882549226
