Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,symbol,SMA_20,SMA_50,EMA_20,RSI_14,MACD,MACD_signal,MACD_diff,BB_upper,BB_lower,BB_width,ATR_14,daily_return,volatility_20,price_vs_SMA20,future_return,signal_label
2025-11-06 00:00:00+05:30,1477.1701896475465,1494.6891648996161,1469.406038969176,1489.2144775390625,16772678,0.0,0.0,RELIANCE.NS,1433.5319458007812,1398.8124755859376,1445.2939601438484,67.79224875067919,27.51893577571036,23.78448053076982,3.7344552449405413,1531.0971095269545,1335.9667820746079,195.1303274523466,21.30234862771697,0.015613345081491259,0.01226516964015826,0.038842895619725225,0.009892419000716801,Sideways
2025-11-07 00:00:00+05:30,1487.7213309001133,1491.5038906434634,1469.1074431042953,1471.19775390625,7821765,0.0,0.0,RELIANCE.NS,1439.0364929199218,1400.1144555664061,1447.76098812122,60.713738516758184,26.126315532059834,24.252847531027825,1.873468001032009,1531.947329865872,1346.1256559739716,185.82167389190045,21.38049854996348,-0.012098138921255441,0.012232497083564315,0.022349162890977426,0.02767254903978178,Up
2025-11-10 00:00:00+05:30,1471.0982430243503,1494.0919049344996,1468.7092643110286,1482.44580078125,7068438,0.0,0.0,RELIANCE.NS,1444.5858337402344,1402.1928466796876,1451.0643036126514,63.29078862403583,25.634775598635088,24.52923314454928,1.105542454085807,1533.876217082502,1355.2954503979668,178.58076668453532,21.6663658409283,0.007645503023053557,0.012233123452040313,0.026208181027908076,0.019472264775700188,Sideways
2025-11-11 00:00:00+05:30,1490.1103850249956,1491.9021495222175,1473.3876547459602,1486.5269775390625,7127506,0.0,0.0,RELIANCE.NS,1450.1451354980468,1404.3329516601561,1454.4417011294524,64.20818877380164,25.283095727217187,24.680005661082863,0.6030900661343246,1535.2450187299407,1365.0452522661528,170.1997664637879,21.441232193451807,0.0027530023395538894,0.012233515421595835,0.025088414359656842,0.017409875107871953,Sideways
2025-11-12 00:00:00+05:30,1498.0734942427068,1517.6827797499902,1493.0965058897411,1504.5435791015625,12384459,0.0,0.0,RELIANCE.NS,1456.938720703125,1407.4047485351562,1459.2133085553676,68.00905804674917,26.15665839445728,24.97533620775775,1.181322186699532,1536.447453710184,1377.429987696066,159.01746601411787,22.135130051842943,0.01211992909292925,0.012178365441159552,0.032674578362131244,0.004895814849891877,Sideways
2025-11-13 00:00:00+05:30,1508.0275174062697,1515.0948167835015,1499.8653048593553,1503.9464111328125,7196443,0.0,0.0,RELIANCE.NS,1463.6576538085938,1410.5302978515624,1463.4736040389337,67.75223664786323,26.495354681603203,25.279339902526843,1.2160147790763602,1534.7651051026796,1392.5502025145079,142.21490258817175,21.64187161415032,-0.00039690971869799085,0.012199515073386033,0.02752607976283463,0.025282928726984455,Up
2025-11-14 00:00:00+05:30,1498.5711928131457,1513.900341239272,1498.5711928131457,1511.9095458984375,7682823,0.0,0.0,RELIANCE.NS,1470.8543762207032,1413.5642700195312,1468.086550882696,69.41106354652023,27.094009478401404,25.642273817701756,1.4517356606996472,1529.8773978589898,1411.8313545824167,118.04604327657307,21.190962815005744,0.005294826136542197,0.012119676984932581,0.027912463899535566,0.018236877887585656,Sideways
2025-11-17 00:00:00+05:30,1513.900387650411,1516.6874283079178,1504.5436249599409,1511.3123779296875,5871416,0.0,0.0,RELIANCE.NS,1476.8267639160156,1416.4648608398438,1472.2032963157428,69.12390163414909,27.206640042734534,25.955147062708313,1.251492980026221,1526.025678682511,1427.6278491495202,98.39782953299073,20.5447371387894,-0.0003949759893837612,0.011813590820050212,0.023351157262500054,0.011591859601147725,Sideways
2025-11-18 00:00:00+05:30,1514.696568271851,1520.7685911952462,1503.5481631005248,1512.4072265625,11045042,0.0,0.0,RELIANCE.NS,1481.9331481933593,1419.6521240234374,1476.0322420535292,69.37406845210049,27.072174534869646,26.178552557140584,0.8936219777290617,1522.966303835181,1440.8999925515377,82.06631128364324,20.30728649278455,0.0007244356949636099,0.011639630563312927,0.020563733530282353,0.013360517335451183,Sideways
2025-11-19 00:00:00+05:30,1510.4164493928117,1515.2939222795571,1505.0412776708577,1511.9095458984375,5692366,0.0,0.0,RELIANCE.NS,1484.5261596679688,1422.5168774414062,1479.4491281339967,69.09999518517753,26.618608234596195,26.266563692631706,0.35204454196448864,1526.2485935978514,1442.8037257380863,83.44486785976505,19.58909778677847,-0.0003290652512906167,0.008942443580015749,0.018445876519005408,0.03357691531664719,Up
2025-11-20 00:00:00+05:30,1522.9585089376258,1543.7623455509595,1519.6736478639639,1541.9705810546875,18171724,0.0,0.0,RELIANCE.NS,1488.70185546875,1425.913173828125,1485.4035522216816,75.41735910967948,28.35793535385892,26.684838024877152,1.6730973289817683,1535.5533693290342,1441.8503416084657,93.70302772056857,20.465076491474438,0.019882826481121718,0.009778239964341972,0.03578199717442062,0.009231129980209474,Sideways
2025-11-21 00:00:00+05:30,1533.9078528560988,1550.6305827884978,1533.0119706260582,1539.4820556640625,9615271,0.0,0.0,RELIANCE.NS,1493.5892578125,1429.3054907226563,1490.5538858828609,74.06737965947555,29.1989738309087,27.187665186083464,2.0113086448252346,1540.2159407992995,1446.9625748257004,93.2533659735991,20.26175761082909,-0.001613860485537244,0.009254079886970393,0.030726518426342227,0.0135135274433833,Sideways
2025-11-24 00:00:00+05:30,1542.8663816107544,1542.8663816107544,1524.7501927010492,1528.831298828125,18433951,0.0,0.0,RELIANCE.NS,1497.7848571777345,1432.4688647460937,1494.1993537824098,68.42222185806091,28.675522248170182,27.48523659850081,1.1902856496693737,1541.1240185315335,1454.4456958239355,86.678322707598,20.108502703605954,-0.006918402716518335,0.009532916079926504,0.020728238439325076,0.019662754928743365,Sideways
2025-11-25 00:00:00+05:30,1528.8313312270848,1552.4222077972818,1518.0809876078647,1532.61376953125,15033482,0.0,0.0,RELIANCE.NS,1500.5520629882812,1435.5824658203126,1497.8578695680137,69.31662240721343,28.24035958561103,27.636261195922852,0.6040983896881791,1545.3414490539817,1455.7626769225808,89.57877213140091,21.12512538116389,0.0024740929270772316,0.00835389522957327,0.02136660721995831,0.004286599976487837,Sideways
2025-11-26 00:00:00+05:30,1535.2018536795324,1564.3669320995493,1533.4100892950657,1562.6748046875,14054299,0.0,0.0,RELIANCE.NS,1504.682958984375,1439.064365234375,1504.0309110079647,75.30348402808852,29.975624012473645,28.10413375923301,1.8714902532406335,1555.9242356896843,1453.4416822790658,102.4825534106185,21.884270894530708,0.019614227507197768,0.009247981386695392,0.03854090681153724,-0.01981012749198685,Sideways
2025-11-27 00:00:00+05:30,1567.7513003642512,1568.2489991897637,1548.8387449947777,1556.2047119140625,9794643,0.0,0.0,RELIANCE.NS,1507.6293395996095,1442.331259765625,1508.9998444275932,72.04517540055244,30.477426359143465,28.578792279215104,1.8986340799283603,1563.4045371146683,1451.8541420845506,111.55039503011767,21.707555415991802,-0.004140396168178739,0.009123102846045847,0.032219704829672194,-0.017781720398646783,Sideways
2025-11-28 00:00:00+05:30,1560.7835875199362,1574.0224254817672,1555.806599039324,1560.285888671875,8959508,0.0,0.0,RELIANCE.NS,1511.5611633300782,1445.5603295898438,1513.8842295937152,72.84337681801506,30.848819205628615,29.032797664497807,1.8160215411308087,1570.455873044204,1452.6664536159524,117.78941942825168,21.45814620359547,0.002622519213936192,0.008642946107330417,0.03223470311611652,-0.01716111471083004,Sideways
2025-12-01 00:00:00+05:30,1567.7513979315313,1570.2398922139623,1556.403839701944,1558.892333984375,8920233,0.0,0.0,RELIANCE.NS,1515.5278198242188,1448.5923095703124,1518.170715726159,72.08648662623186,30.677076256087048,29.361653382815657,1.315422873271391,1575.9337155757896,1455.121924072648,120.81179150314165,20.91371093991139,-0.0008931406081523763,0.008630994856823447,0.028613472872563907,-0.014749993852994692,Sideways
2025-12-02 00:00:00+05:30,1553.9152843475838,1560.2858537619331,1534.9032130787248,1539.1834716796875,11389150,0.0,0.0,RELIANCE.NS,1518.5936462402344,1451.2062255859375,1520.1719305788758,62.23699833968818,28.620706567541447,29.213464019760817,-0.5927574522193702,1577.241107607445,1459.9461848730239,117.2949227344211,21.232920207289744,-0.012642863060538412,0.009257311252241465,0.013558482541020631,-0.010929343989538931,Sideways
2025-12-03 00:00:00+05:30,1538.0884656023031,1545.2554018922647,1525.9446623591427,1531.718017578125,6090883,0.0,0.0,RELIANCE.NS,1521.8635314941407,1453.8221313476563,1521.2715579121377,58.95126513712142,26.087894016362043,28.588350019081066,-2.500456002719023,1575.5729875243685,1468.154075463913,107.41891206045557,21.09562158770633,-0.004850269145247221,0.009113334400599919,0.006475275791850608,-0.0012347150910667626,Sideways
2025-12-04 00:00:00+05:30,1528.9308982335338,1553.3181423785347,1510.6155558800758,1528.53271484375,11867930,0.0,0.0,RELIANCE.NS,1523.829443359375,1456.7087866210939,1521.9630966675293,57.55506908611125,23.55210055709631,27.581100126684113,-4.028999569587803,1575.452595972261,1472.2062907464892,103.24630522577172,22.638976224188657,-0.002079562098127874,0.008588777847940416,0.00308648156450256,0.006121353741572744,Sideways
2025-12-05 00:00:00+05:30,1523.356635808528,1538.685784402705,1513.6016899280953,1533.5096435546875,10183266,0.0,0.0,RELIANCE.NS,1526.9450378417969,1459.7109033203126,1523.0627677996397,59.18175243024562,21.693987737665566,26.403677648880404,-4.709689911214838,1572.6707907388673,1481.2192849447265,91.45150579414076,22.813627527790153,0.003256017134998901,0.007989846495355972,0.004299176165613086,0.010320707380873095,Sideways
2025-12-08 00:00:00+05:30,1532.1161217020071,1543.861863398969,1527.9354998822807,1535.898681640625,11301491,0.0,0.0,RELIANCE.NS,1529.6176818847657,1462.8961767578126,1524.2852357844954,59.974724436769655,20.18155494596226,25.159253108296774,-4.977698162334512,1570.6331606817198,1488.6022030878116,82.03095759390817,22.321680098425734,0.001557889183141814,0.007882964654310246,0.0041062546741222,0.00855470501622868,Sideways
2025-12-09 00:00:00+05:30,1533.211064854301,1535.4008911036892,1513.1039592099478,1522.3612060546875,11503971,0.0,0.0,RELIANCE.NS,1531.4093933105469,1466.0217236328126,1524.101994857847,53.61826141371995,17.686698667020437,23.66474222004151,-5.978043553021074,1567.583943891073,1495.2348427300208,72.3491011610522,22.355468836443695,-0.008814042063944538,0.008226363242046541,-0.005908405221610482,0.008434725077805405,Sideways
2025-12-10 00:00:00+05:30,1526.9401045329791,1540.3779737710465,1524.3520947592017,1529.8267822265625,7991629,0.0,0.0,RELIANCE.NS,1532.6735534667969,1469.1930615234376,1524.6472127024867,56.36485270074296,16.126025907577286,22.156998957548666,-6.030973049971379,1566.708127697228,1498.6389792363657,68.06914846086238,22.045561613580503,0.004903945359473916,0.007874009029113527,-0.001857389157524891,0.004879934243729789,Sideways
2025-12-11 00:00:00+05:30,1529.826707449835,1542.8663926602953,1516.9860531705099,1537.889404296875,4706197,0.0,0.0,RELIANCE.NS,1534.370703125,1472.6212109375,1525.908373806714,59.17646405336571,15.36267635057311,20.798134436153553,-5.435458085580443,1565.7907962795136,1502.9506099704865,62.840186309027104,22.319474319023715,0.005270284298839245,0.007928074061268086,0.0022932536216368647,-0.0003883035848231131,Sideways
2025-12-12 00:00:00+05:30,1543.6628294631555,1552.62140892391,1538.9843872841,1549.3365478515625,5106655,0.0,0.0,RELIANCE.NS,1536.2420532226563,1476.4534936523437,1528.139628477652,62.83769400374156,15.502699672376366,19.739047483398117,-4.236347811021751,1566.525861338066,1505.9582451072465,60.56761623081957,21.777512198167376,0.007443411420030577,0.0080014658377907,0.008523718382423648,0.005525140903856807,Sideways
2025-12-15 00:00:00+05:30,1544.060853330096,1551.4268205626304,1539.3825327747268,1549.037841796875,5774543,0.0,0.0,RELIANCE.NS,1538.1283264160156,1480.1862353515626,1530.129934508054,62.67972384952241,15.41190720877239,18.87361942847297,-3.46171221970058,1566.6121047246543,1509.644548107377,56.967556617277296,21.082281883148536,-0.00019279610688960336,0.007999400796365703,0.007092721194648028,0.01233778402325414,Sideways
2025-12-16 00:00:00+05:30,1537.8894294536826,1544.5585453663573,1531.7180123854912,1535.201904296875,11731856,0.0,0.0,RELIANCE.NS,1539.2680603027343,1483.7477685546876,1530.6129792498466,55.695414131940744,14.061417732059681,17.911179089190313,-3.8497613571306317,1565.2589711593107,1513.2771494461579,51.98182171315284,20.81353527802248,-0.008931955777110256,0.008318708633814677,-0.0026416165648623776,0.01841397210356499,Sideways
2025-12-17 00:00:00+05:30,1542.8664391614582,1542.8664391614582,1532.2157323461342,1537.292236328125,7116649,0.0,0.0,RELIANCE.NS,1540.5371948242187,1487.12017578125,1531.2490989715873,56.484334935026354,13.009847988045067,16.930912868961265,-3.921064880916198,1563.3443812226703,1517.730008425767,45.61437279690335,20.087618959258297,0.0013616007284771303,0.008315424731536781,-0.002106381142237803,0.008935484009287897,Sideways
2025-12-18 00:00:00+05:30,1528.1345045583196,1544.3595357154854,1528.1345045583196,1537.292236328125,6580829,0.0,0.0,RELIANCE.NS,1540.3032775878905,1490.2974853515625,1531.8246358626861,56.484334935026354,12.037708183041559,15.952271931777325,-3.914563748735766,1563.1428028507116,1517.4637523250694,45.6790505256422,19.81171983053741,0.0,0.007007899988657788,-0.0019548366244346465,0.009582960985105249,Sideways
2025-12-19 00:00:00+05:30,1547.2461442463334,1566.9549449740825,1543.8617679066683,1557.8968505859375,13937275,0.0,0.0,RELIANCE.NS,1541.2240173339844,1494.2332861328125,1534.3077039315672,63.84436093691939,12.78255126027966,15.318327797477794,-2.5357765371981333,1565.3077203006958,1517.140314367273,48.16740593342274,20.515361888781705,0.013403186310904314,0.007618302729202775,0.01081791684040443,-0.012459205012642305,Sideways
2025-12-22 00:00:00+05:30,1566.2582562309594,1570.2398469681211,1558.0960438231807,1568.1495361328125,10184852,0.0,0.0,RELIANCE.NS,1543.1899291992188,1498.1670971679687,1537.5307355697812,66.84897386536213,14.038325723276557,15.062327382637548,-1.0240016593609909,1569.2446087955107,1517.135249602927,52.109359192583725,19.93162149545327,0.00658110679344337,0.007512335744505426,0.01617403435657824,-0.022597435008622324,Down
2025-12-23 00:00:00+05:30,1573.6241984599117,1573.6241984599117,1560.8830596994947,1563.4710693359375,7506564,0.0,0.0,RELIANCE.NS,1544.7327941894532,1501.9296997070312,1540.0012435475105,64.22611606018316,14.489002658087202,14.947662437727478,-0.4586597796402767,1571.736840140711,1517.7287482381955,54.00809190251539,19.418015585807826,-0.002983431547231463,0.007566260541708275,0.01213043137102334,-0.00019089698550622813,Sideways
2025-12-24 00:00:00+05:30,1565.4619535362338,1568.448146711295,1546.4498812900458,1551.0286865234375,8815745,0.0,0.0,RELIANCE.NS,1544.15048828125,1505.5768359375,1541.0514762118846,57.737894997275745,13.684425529000464,14.695015055982077,-1.0105895269816134,1570.0620046585009,1518.2389719039993,51.82303275450158,19.60231914548221,-0.00795817911602592,0.00642693582735016,0.004454357456988104,0.011166669172039345,Sideways
2025-12-26 00:00:00+05:30,1547.5447581940155,1553.8158123179846,1547.1466963201515,1552.0240478515625,2311495,0.0,0.0,RELIANCE.NS,1543.941455078125,1509.2259619140625,1542.0964830347111,58.1025344192283,12.977513006415393,14.351514646068741,-1.3740016396533488,1569.5260134685288,1518.3568966877212,51.1691167808076,18.678518920650134,0.0006417426942348925,0.006367346946524164,0.005235038379760628,0.021228893941340088,Up
2025-12-29 00:00:00+05:30,1547.7439417510202,1550.9291658570105,1536.495898892566,1538.4866943359375,5972105,0.0,0.0,RELIANCE.NS,1542.851495361328,1512.6361938476562,1541.752693634828,51.583796948172434,11.19586943326999,13.72038560350899,-2.524516170239,1567.3941187000387,1518.3088720226174,49.08524667742131,18.453492494817738,-0.008722386443924313,0.0066112807695118125,-0.002829048057128998,0.021027378342611147,Up
2025-12-30 00:00:00+05:30,1539.8801935176687,1546.449793829553,1530.7225835687998,1532.71337890625,8815884,0.0,0.0,RELIANCE.NS,1541.542547607422,1515.4531689453124,1540.8918065178204,49.05603010213475,9.211857204269108,12.818679923661016,-3.606822719391907,1565.303472752736,1517.7816224621079,47.52185029062821,18.25875804952742,-0.0037525936694431383,0.0066468990652186356,-0.005727489464935905,-0.020911854965136922,Down
2025-12-31 00:00:00+05:30,1533.9078900841737,1569.7422080874378,1533.9078900841737,1563.172607421875,5771830,0.0,0.0,RELIANCE.NS,1542.7420043945312,1518.5110302734374,1543.0137875563018,60.15086616385074,9.982249245993216,12.251393788127457,-2.2691445421342404,1568.262302729258,1517.2217060598045,51.04059666945341,19.599477416074592,0.019872749161595316,0.007523103644909081,0.013243045803606029,-0.04215497859905615,Down
2026-01-01 00:00:00+05:30,1566.457230908256,1585.1707553042595,1563.8692213237453,1568.3485107421875,6408128,0.0,0.0,RELIANCE.NS,1544.5735290527343,1520.6770141601562,1545.42661833591,61.67817284621509,10.884967500861649,11.978108530674296,-1.0931410298126476,1571.8627333870472,1517.2843247184214,54.5784086686258,19.770811020811013,0.0033111527772029525,0.007421125978309978,0.015392586524536673,-0.0666412617584291,Down
2026-01-02 00:00:00+05:30,1572.7283614795997,1587.2611435561273,1570.9365970213464,1584.9718017578125,6602230,0.0,0.0,RELIANCE.NS,1547.3954833984376,1523.2073168945312,1549.192826280853,66.16362958387268,12.794254676140781,12.141337759767593,0.6529169163731883,1578.824602242215,1515.9663645546602,62.85823768755472,19.70951257746307,0.010599232824698213,0.007663063778505552,0.024283590563964064,-0.07347862449186848,Down
2026-01-05 00:00:00+05:30,1585.6684856930358,1604.3820104615531,1568.049995566515,1570.8370361328125,8704973,0.0,0.0,RELIANCE.NS,1549.2618530273437,1525.7893774414063,1551.2541796000874,59.758652934265236,13.01677181858281,12.316424571530638,0.7003472470521732,1581.5913154140878,1516.9323906405996,64.65892477348825,20.896834171575573,-0.008917991859113128,0.008020055387682004,0.013926104914614459,-0.06013561856708782,Down
2026-01-06 00:00:00+05:30,1561.77894010158,1561.77894010158,1489.4135782872731,1500.6614990234375,27417125,0.0,0.0,RELIANCE.NS,1547.4999938964843,1526.9042211914064,1546.435829068978,39.37751736049482,7.444720786772905,11.342083814579091,-3.897363027806186,1585.8335504727631,1509.1664373202054,76.6671131525577,25.220164434001557,-0.04467397667305939,0.013023541271584844,-0.030267201975950325,-0.036349123055189114,Down
2026-01-07 00:00:00+05:30,1503.0504545946628,1513.004431115157,1491.1056827700695,1497.277099609375,11199340,0.0,0.0,RELIANCE.NS,1546.2457885742188,1527.3043701171875,1541.7540453109207,38.69213825727363,2.7243330360934124,9.618533658881956,-6.894200622788544,1589.1555255474168,1503.3360516010207,85.8194739463961,24.98292042765056,-0.0022552717026890212,0.012900485448980321,-0.03166940814111927,-0.03018206715412919,Down
2026-01-08 00:00:00+05:30,1493.0965028672745,1496.9785780764303,1462.040144211037,1463.831787109375,16518684,0.0,0.0,RELIANCE.NS,1542.9460388183593,1526.9798681640625,1534.3328778631544,32.64514529062566,-3.673025122257968,6.960221902653972,-10.63324702491194,1598.6433359422274,1487.2487416944912,111.39459424773622,25.71535149698538,-0.022337423385908717,0.013686283276924827,-0.05127480139848097,-0.008023876494678395,Sideways
2026-01-09 00:00:00+05:30,1458.2576091430024,1473.0890589574892,1458.2576091430024,1468.51025390625,8335311,0.0,0.0,RELIANCE.NS,1539.4770812988281,1526.40453125,1528.0640565339254,34.19443393832377,-8.270131454864895,3.914151231150199,-12.184282686015095,1603.952483944913,1475.0016786527433,128.95080529216966,24.937929948235485,0.003196041265173921,0.013635160404556576,-0.04609800837873126,-0.011794229044701066,Sideways
2026-01-12 00:00:00+05:30,1468.5102348906719,1478.4642116159973,1444.322022844729,1476.373779296875,8883745,0.0,0.0,RELIANCE.NS,1535.8289428710937,1526.2990185546876,1523.1411729875397,36.82475518885457,-11.150316653468735,0.9012576542264124,-12.051574307695148,1605.6917041892104,1465.9661815529769,139.72552263623356,25.59537700702355,0.0053547636931428055,0.013565104958717029,-0.03871209997063384,-0.04692555778045049,Down
2026-01-13 00:00:00+05:30,1478.165525590484,1478.9618923221497,1438.050951275772,1446.11376953125,13499760,0.0,0.0,RELIANCE.NS,1530.6827392578125,1525.6301098632812,1515.8052298012265,31.591696900273462,-15.693706785775476,-2.4177352337739655,-13.27597155200151,1610.3679903133755,1450.9974882022495,159.37050211112592,26.68934586697742,-0.020496171220296455,0.014144846998474585,-0.05524918231427092,-0.04047359217406832,Down
2026-01-14 00:00:00+05:30,1437.3542473990606,1460.2483939989072,1433.5716876182923,1452.086181640625,8321764,0.0,0.0,RELIANCE.NS,1526.526953125,1525.1144946289062,1509.7367490240263,33.597397891094644,-18.598065532723695,-5.6538012935639115,-12.944264239159782,1613.1990720882845,1439.8548341617156,173.3442379265689,26.688443046522952,0.004129973889475558,0.014174359080452378,-0.0487647933971851,-0.037153828888091156,Down
2026-01-15 00:00:00+05:30,1452.086181640625,1452.086181640625,1452.086181640625,1452.086181640625,0,0.0,0.0,RELIANCE.NS,1522.266650390625,1524.8298120117188,1504.2462187970357,33.597397891094644,-20.66161651072889,-8.655364336996907,-12.006252173731983,1614.5952099774652,1429.938090803785,184.65711917368026,24.782125686057025,0.0,0.014157173318082337,-0.046102612004270876,-0.03859336605721997,Down
2026-01-16 00:00:00+05:30,1452.0861898343726,1473.1885721290346,1448.4031454989463,1451.1903076171875,17167161,0.0,0.0,RELIANCE.NS,1517.9615539550782,1524.0693286132812,1499.1932748751453,33.42689960728518,-22.114364446810896,-11.347164358959706,-10.76720008785119,1614.9957909436775,1420.9273169664789,194.06847397719866,24.782361467773544,-0.0006169565104086061,0.014151536000542616,-0.043987442345899304,-0.04924895385329475,Down
